productID,shopID,name,price
1990,428,Backpack Adidas,65000
1991,1986,TShirt Gucci,90000
1992,352,TShirt Adidas,20000
1993,1398,Cap Nike,86000
1994,1440,Handbag LouisVuitton,77000
1995,2000,TShirt Gucci,61000
1996,347,Jeans Zara,50000
1997,1328,TShirt Uniqlo,86000
1998,1810,TShirt Nike,79000
1999,407,Jacket Uniqlo,33000
2000,490,Jeans Gucci,96000
2001,891,Handbag H&M,88000
2002,1029,Sneakers Gucci,68000
2003,1152,Jeans Zara,33000
2004,445,Handbag Puma,83000
2005,271,Jacket Gucci,62000
2006,169,Cap Puma,94000
2007,50,Sneakers Nike,94000
2008,1909,Backpack Zara,67000
2009,149,Cap Nike,82000
2010,398,Handbag Uniqlo,19000
2011,599,TShirt Nike,13000
2012,1011,Backpack Puma,21000
2013,1910,Sneakers Zara,63000
2014,1397,Backpack Uniqlo,53000
2015,1814,Jeans Nike,75000
2016,1063,Handbag LouisVuitton,84000
2017,362,Handbag Nike,84000
2018,1086,Backpack Puma,39000
2019,1577,Cap LouisVuitton,41000
2020,1361,Hoodie Adidas,76000
2021,1098,Cap LouisVuitton,58000
2022,1193,TShirt Uniqlo,97000
2023,1527,TShirt Nike,52000
2024,1554,Sneakers Puma,51000
2025,1869,Jeans Nike,70000
2026,744,TShirt Uniqlo,62000
2027,1754,Jacket LouisVuitton,98000
2028,1562,Sneakers Uniqlo,40000
2029,270,Jacket LouisVuitton,49000
2030,634,Handbag Zara,95000
2031,330,Hoodie Nike,36000
2032,523,Jacket Zara,27000
2033,1043,Jacket LouisVuitton,25000
2034,481,Handbag LouisVuitton,19000
2035,575,Jacket Uniqlo,38000
2036,1028,Handbag Gucci,93000
2037,198,Sneakers Uniqlo,46000
2038,988,Cap Adidas,12000
2039,450,Handbag Adidas,83000
2040,1606,Backpack Uniqlo,15000
2041,479,Backpack Uniqlo,33000
2042,125,Jeans H&M,55000
2043,91,Backpack Uniqlo,65000
2044,241,Sneakers Puma,96000
2045,1782,Cap Adidas,73000
2046,1123,Jeans Gucci,50000
2047,531,Backpack Zara,78000
2048,1238,Hoodie Uniqlo,59000
2049,549,Jacket Nike,64000
2050,767,Sneakers Gucci,50000
2051,1666,Sneakers Nike,70000
2052,982,Handbag Adidas,55000
2053,1651,Cap Puma,16000
2054,162,Hoodie H&M,83000
2055,705,Backpack Adidas,77000
2056,1552,TShirt Puma,46000
2057,1689,TShirt Puma,57000
2058,749,TShirt H&M,23000
2059,1449,Sneakers Zara,91000
2060,1575,Cap H&M,98000
2061,1520,Handbag Nike,11000
2062,31,Jeans Nike,68000
2063,865,Jacket Uniqlo,34000
2064,489,TShirt Zara,91000
2065,160,Jeans Puma,28000
2066,1513,Hoodie Nike,39000
2067,1730,Cap Adidas,54000
2068,391,Cap Puma,20000
2069,529,Jeans Puma,37000
2070,300,TShirt Uniqlo,68000
2071,1030,Sneakers Uniqlo,86000
2072,738,TShirt Puma,16000
2073,1597,Cap Uniqlo,75000
2074,1848,Jeans Gucci,14000
2075,1539,Sneakers LouisVuitton,84000
2076,1323,Jacket H&M,72000
2077,1691,Jacket Gucci,77000
2078,1166,TShirt Zara,34000
2079,452,Cap Puma,85000
2080,1554,Jeans H&M,70000
2081,164,Cap Uniqlo,39000
2082,814,Sneakers Uniqlo,89000
2083,416,Backpack Puma,39000
2084,103,Handbag Zara,30000
2085,496,Hoodie Gucci,15000
2086,1784,Jeans Nike,35000
2087,447,Jeans Adidas,67000
2088,204,Cap Puma,80000
2089,1129,Jeans Zara,86000
2090,238,Jacket Gucci,53000
2091,1531,Handbag Uniqlo,17000
2092,1167,Cap Adidas,47000
2093,1750,TShirt H&M,31000
2094,144,Handbag LouisVuitton,63000
2095,684,Handbag LouisVuitton,96000
2096,419,Backpack LouisVuitton,93000
2097,113,Sneakers Zara,10000
2098,365,Backpack H&M,94000
2099,586,Jacket Uniqlo,38000
2100,791,Handbag Gucci,26000
2101,1265,Handbag H&M,29000
2102,776,Cap H&M,31000
2103,1550,TShirt Zara,96000
2104,1900,Jeans LouisVuitton,19000
2105,1871,Sneakers Uniqlo,60000
2106,1311,TShirt Uniqlo,59000
2107,1233,Jeans Uniqlo,41000
2108,1826,TShirt H&M,32000
2109,963,Cap Puma,62000
2110,1525,Handbag Adidas,56000
2111,1498,Hoodie LouisVuitton,12000
2112,1627,Jacket LouisVuitton,26000
2113,1399,Sneakers Gucci,38000
2114,968,Jacket LouisVuitton,79000
2115,1554,Cap Gucci,32000
2116,821,Jeans Puma,55000
2117,370,TShirt H&M,82000
2118,1803,Backpack H&M,16000
2119,354,Cap LouisVuitton,11000
2120,355,Cap Nike,34000
2121,926,TShirt Adidas,62000
2122,1180,TShirt Gucci,39000
2123,1555,Hoodie LouisVuitton,87000
2124,1924,TShirt Adidas,86000
2125,1986,Handbag H&M,71000
2126,973,Backpack Puma,81000
2127,204,Handbag Uniqlo,79000
2128,569,Backpack Zara,38000
2129,1927,Backpack Adidas,50000
2130,14,Jacket Uniqlo,72000
2131,759,Handbag Adidas,61000
2132,1987,Sneakers LouisVuitton,28000
2133,1861,Handbag Zara,34000
2134,1968,Jacket LouisVuitton,62000
2135,1051,Hoodie Nike,80000
2136,1602,Backpack Gucci,88000
2137,566,TShirt Adidas,64000
2138,1492,Jeans Puma,98000
2139,466,Jacket H&M,20000
2140,1286,Hoodie Adidas,29000
2141,1009,Cap H&M,93000
2142,456,TShirt Adidas,27000
2143,1588,Jeans Puma,44000
2144,815,TShirt LouisVuitton,20000
2145,623,Hoodie Nike,19000
2146,816,Backpack Uniqlo,83000
2147,121,TShirt Puma,85000
2148,1552,Hoodie Gucci,96000
2149,1897,Backpack H&M,44000
2150,1129,Jacket Zara,34000
2151,154,Handbag Adidas,31000
2152,1479,Sneakers H&M,59000
2153,1735,Backpack Uniqlo,16000
2154,1286,Cap Gucci,40000
2155,1039,Jeans Nike,98000
2156,1974,Backpack H&M,36000
2157,1409,Jacket Nike,67000
2158,1175,Backpack H&M,69000
2159,1857,Jeans Gucci,86000
2160,813,Cap H&M,14000
2161,1585,Handbag Uniqlo,73000
2162,1324,Jacket LouisVuitton,74000
2163,1544,Hoodie Adidas,23000
2164,396,Sneakers Adidas,61000
2165,558,Cap Puma,33000
2166,757,Backpack LouisVuitton,44000
2167,1661,Cap H&M,21000
2168,1444,Cap Puma,18000
2169,1,TShirt Nike,88000
2170,1044,Jeans H&M,82000
2171,1464,Jacket Gucci,44000
2172,1301,Cap Uniqlo,44000
2173,1827,Handbag Gucci,24000
2174,457,Backpack LouisVuitton,61000
2175,915,Sneakers Zara,66000
2176,209,Jeans Puma,38000
2177,1004,Jacket Nike,89000
2178,467,Cap Puma,94000
2179,388,Jacket Adidas,53000
2180,1239,Cap H&M,44000
2181,1620,Cap Gucci,86000
2182,1349,Hoodie Puma,46000
2183,1029,Jeans Adidas,44000
2184,824,Handbag Uniqlo,50000
2185,52,Hoodie Uniqlo,76000
2186,1181,Jeans LouisVuitton,51000
2187,1983,Hoodie Zara,29000
2188,916,Backpack Uniqlo,99000
2189,933,Jacket Zara,82000
2190,1693,Backpack Uniqlo,13000
2191,1546,Sneakers LouisVuitton,59000
2192,620,Sneakers Adidas,63000
2193,304,Jacket Zara,80000
2194,918,TShirt Puma,20000
2195,1613,Handbag Adidas,24000
2196,17,Cap H&M,56000
2197,539,Jacket Puma,80000
2198,1927,Hoodie LouisVuitton,10000
2199,515,Backpack H&M,55000
2200,1971,Cap H&M,80000
2201,417,Backpack Uniqlo,36000
2202,1345,TShirt Gucci,93000
2203,483,Backpack Uniqlo,71000
2204,818,Jeans LouisVuitton,94000
2205,633,Jacket Nike,23000
2206,1061,TShirt Uniqlo,81000
2207,454,Jacket Zara,67000
2208,1775,Jeans Zara,35000
2209,1373,Cap Zara,92000
2210,1492,Jacket Puma,79000
2211,1668,Cap Uniqlo,44000
2212,1226,Hoodie H&M,72000
2213,403,Sneakers H&M,89000
2214,1404,Cap Adidas,88000
2215,22,Jacket Puma,22000
2216,1637,Handbag H&M,20000
2217,1079,TShirt LouisVuitton,78000
2218,1905,Handbag Zara,87000
2219,436,Jacket Nike,89000
2220,975,Sneakers Adidas,20000
2221,414,TShirt Gucci,50000
2222,1744,Cap Uniqlo,18000
2223,1623,Hoodie Adidas,75000
2224,809,Cap Zara,98000
2225,691,Sneakers Gucci,88000
2226,1036,TShirt H&M,30000
2227,695,Backpack Puma,13000
2228,179,Hoodie Puma,89000
2229,93,Handbag LouisVuitton,72000
2230,1669,Jeans H&M,75000
2231,1918,Handbag Gucci,96000
2232,1598,Sneakers Nike,35000
2233,485,Handbag Adidas,42000
2234,1419,TShirt Zara,50000
2235,82,Handbag Uniqlo,58000
2236,219,Jacket Puma,34000
2237,964,TShirt Nike,17000
2238,1423,TShirt Zara,49000
2239,829,Cap Uniqlo,48000
2240,233,Cap Zara,51000
2241,1682,Hoodie Gucci,19000
2242,64,Jacket Puma,38000
2243,824,Backpack Zara,54000
2244,762,Cap Adidas,61000
2245,1704,Backpack Puma,78000
2246,177,Jeans Nike,43000
2247,1003,Jeans Nike,65000
2248,1614,Sneakers Zara,72000
2249,877,TShirt Uniqlo,15000
2250,544,TShirt LouisVuitton,76000
2251,1949,Jeans Uniqlo,81000
2252,278,Backpack Adidas,55000
2253,107,Cap LouisVuitton,72000
2254,320,Hoodie Adidas,60000
2255,937,Cap LouisVuitton,76000
2256,817,Handbag Adidas,10000
2257,314,Backpack Zara,76000
2258,111,TShirt Puma,87000
2259,678,Jacket Puma,74000
2260,577,Jacket Gucci,97000
2261,531,TShirt Zara,71000
2262,160,TShirt H&M,82000
2263,205,Cap Puma,91000
2264,1414,Cap Zara,69000
2265,878,Backpack Gucci,49000
2266,1089,TShirt Zara,58000
2267,342,Hoodie Nike,31000
2268,960,Jeans H&M,91000
2269,1540,Cap H&M,98000
2270,1812,Handbag Uniqlo,46000
2271,1178,TShirt Uniqlo,24000
2272,912,Cap Adidas,59000
2273,1628,Sneakers Adidas,40000
2274,250,Hoodie Gucci,29000
2275,545,Jacket LouisVuitton,56000
2276,1927,Jacket Nike,88000
2277,1728,Jacket Nike,44000
2278,338,TShirt Nike,79000
2279,1428,Handbag Puma,78000
2280,1236,Handbag Uniqlo,18000
2281,1944,Handbag Adidas,17000
2282,1981,Jacket LouisVuitton,66000
2283,1851,Hoodie Adidas,76000
2284,250,Cap Nike,99000
2285,1293,Handbag H&M,18000
2286,412,Backpack LouisVuitton,14000
2287,511,Cap Puma,37000
2288,214,TShirt H&M,54000
2289,1511,Cap Nike,91000
2290,1215,TShirt LouisVuitton,39000
2291,473,Backpack Uniqlo,37000
2292,316,Sneakers Nike,98000
2293,702,Hoodie Puma,18000
2294,1655,Cap H&M,36000
2295,1312,TShirt Zara,15000
2296,1050,Handbag LouisVuitton,49000
2297,779,Backpack Adidas,36000
2298,260,Sneakers Zara,34000
2299,670,Sneakers Adidas,97000
2300,18,Backpack Nike,50000
2301,1239,Handbag H&M,30000
2302,1494,Jeans Puma,27000
2303,1306,Hoodie Zara,36000
2304,676,Hoodie H&M,15000
2305,1754,Sneakers Uniqlo,38000
2306,447,Jacket Uniqlo,47000
2307,1502,TShirt LouisVuitton,33000
2308,1728,TShirt LouisVuitton,66000
2309,653,Backpack Uniqlo,98000
2310,575,Jacket Gucci,19000
2311,962,Hoodie Uniqlo,29000
2312,1511,TShirt H&M,24000
2313,1016,Sneakers Gucci,14000
2314,518,Backpack Zara,52000
2315,462,Backpack H&M,51000
2316,650,Backpack Nike,30000
2317,435,Cap Gucci,97000
2318,1460,Jacket Gucci,31000
2319,1002,Cap Uniqlo,71000
2320,1624,Hoodie Adidas,38000
2321,951,Handbag Nike,80000
2322,1691,Jacket Gucci,59000
2323,288,Backpack Uniqlo,53000
2324,1891,Hoodie Adidas,35000
2325,1149,Jacket Nike,50000
2326,1882,Jacket LouisVuitton,30000
2327,584,Hoodie Uniqlo,31000
2328,1595,Cap Uniqlo,93000
2329,749,Jeans Puma,86000
2330,659,Jacket Zara,70000
2331,666,Hoodie LouisVuitton,18000
2332,224,Backpack Puma,44000
2333,1152,Handbag H&M,48000
2334,581,Backpack LouisVuitton,53000
2335,1967,Backpack LouisVuitton,53000
2336,964,Handbag Puma,56000
2337,429,Sneakers H&M,87000
2338,1617,Sneakers LouisVuitton,11000
2339,512,Handbag Puma,38000
2340,1733,Jacket Adidas,81000
2341,1487,Jacket Nike,75000
2342,1097,Handbag Gucci,25000
2343,1636,Jacket Puma,24000
2344,902,Jacket Nike,49000
2345,1692,Cap LouisVuitton,33000
2346,1627,Hoodie Puma,70000
2347,1492,Backpack Gucci,85000
2348,614,Sneakers Zara,59000
2349,1342,Jacket Nike,80000
2350,1689,Hoodie Zara,32000
2351,506,Jeans LouisVuitton,15000
2352,1414,TShirt Uniqlo,82000
2353,1213,Sneakers LouisVuitton,86000
2354,899,TShirt H&M,35000
2355,732,Jeans Nike,29000
2356,231,Sneakers Nike,39000
2357,737,TShirt Puma,82000
2358,618,Jeans H&M,77000
2359,693,Jacket Gucci,60000
2360,56,Hoodie Zara,16000
2361,1588,Jacket Adidas,91000
2362,878,TShirt Nike,87000
2363,44,Jeans Zara,75000
2364,251,Sneakers Nike,86000
2365,1197,Hoodie Adidas,77000
2366,256,Jacket Adidas,50000
2367,1369,TShirt Puma,19000
2368,1536,Sneakers Zara,72000
2369,245,Handbag Puma,90000
2370,192,Jacket Gucci,60000
2371,1158,Hoodie Nike,30000
2372,871,Hoodie Nike,93000
2373,933,Cap H&M,73000
2374,207,Handbag LouisVuitton,86000
2375,1067,Sneakers H&M,20000
2376,482,Jeans Puma,63000
2377,1540,Sneakers Zara,33000
2378,637,Jeans Gucci,62000
2379,432,Handbag Gucci,35000
2380,639,Hoodie Adidas,22000
2381,1085,Jacket Nike,54000
2382,1146,Jeans LouisVuitton,48000
2383,590,Sneakers LouisVuitton,65000
2384,145,Hoodie H&M,35000
2385,1526,Sneakers Uniqlo,90000
2386,552,TShirt Nike,30000
2387,1437,Jacket Gucci,56000
2388,791,TShirt Uniqlo,13000
2389,697,Sneakers Adidas,82000
2390,1543,Jacket LouisVuitton,74000
2391,150,Backpack Puma,35000
2392,274,Hoodie Adidas,61000
2393,1550,Cap Puma,85000
2394,1654,Hoodie Zara,51000
2395,785,Jeans Uniqlo,92000
2396,3,Handbag Nike,63000
2397,990,Jacket Gucci,24000
2398,1928,Backpack Uniqlo,22000
2399,279,Hoodie Nike,10000
2400,1161,TShirt Zara,42000
2401,1697,Backpack Puma,15000
2402,539,Handbag Zara,24000
2403,897,Jacket Uniqlo,14000
2404,710,Hoodie H&M,99000
2405,1903,Hoodie Puma,28000
2406,1698,Hoodie LouisVuitton,26000
2407,614,TShirt Zara,47000
2408,1210,Backpack LouisVuitton,40000
2409,370,Hoodie H&M,97000
2410,475,TShirt H&M,59000
2411,1888,Jacket H&M,30000
2412,1973,Cap Gucci,80000
2413,865,Cap Gucci,81000
2414,392,Hoodie Gucci,88000
2415,1286,Jeans LouisVuitton,82000
2416,200,TShirt LouisVuitton,78000
2417,757,Jacket Uniqlo,83000
2418,106,Cap Gucci,90000
2419,162,Sneakers Nike,72000
2420,1188,TShirt Adidas,61000
2421,1366,Cap Gucci,59000
2422,816,Hoodie Uniqlo,70000
2423,171,Sneakers Adidas,59000
2424,793,Jacket Puma,17000
2425,1214,Jeans Nike,31000
2426,1371,TShirt Gucci,91000
2427,1659,Backpack LouisVuitton,16000
2428,359,Jeans Adidas,40000
2429,4,Sneakers Adidas,16000
2430,1804,TShirt Uniqlo,76000
2431,58,Cap Puma,59000
2432,1247,TShirt Adidas,36000
2433,881,Handbag Zara,63000
2434,1523,Handbag Puma,51000
2435,272,Jacket Adidas,32000
2436,1793,Handbag Zara,47000
2437,1086,Sneakers LouisVuitton,83000
2438,1649,TShirt Zara,62000
2439,950,Hoodie Uniqlo,12000
2440,30,Hoodie Zara,25000
2441,387,Sneakers Gucci,73000
2442,246,Jeans Puma,98000
2443,1620,Cap Gucci,81000
2444,359,Handbag Uniqlo,97000
2445,1817,Jeans Zara,24000
2446,1539,Sneakers LouisVuitton,14000
2447,1827,Handbag Gucci,52000
2448,476,Handbag Uniqlo,36000
2449,1207,Handbag Adidas,84000
2450,1096,Hoodie H&M,63000
2451,1419,Jeans Gucci,96000
2452,1885,TShirt Adidas,39000
2453,1175,Hoodie Nike,49000
2454,1173,Sneakers Gucci,40000
2455,485,Jeans Adidas,81000
2456,1659,Handbag Zara,40000
2457,930,Sneakers Puma,21000
2458,636,Sneakers Adidas,66000
2459,490,TShirt Puma,83000
2460,807,Backpack H&M,60000
2461,430,Jacket Puma,48000
2462,749,Sneakers Adidas,76000
2463,353,Handbag LouisVuitton,20000
2464,993,TShirt Adidas,26000
2465,1526,Backpack Nike,48000
2466,375,Sneakers Adidas,78000
2467,1540,Handbag Gucci,86000
2468,1145,Cap Uniqlo,75000
2469,1458,Cap H&M,36000
2470,301,TShirt Gucci,20000
2471,570,Jacket Nike,39000
2472,1151,Cap H&M,99000
2473,713,Sneakers Uniqlo,55000
2474,733,Jacket Zara,50000
2475,589,Jeans Adidas,35000
2476,966,Handbag Gucci,28000
2477,933,Jacket Uniqlo,35000
2478,938,Handbag Zara,20000
2479,1989,TShirt Gucci,12000
2480,828,Cap Puma,80000
2481,190,Handbag Uniqlo,60000
2482,882,Jeans LouisVuitton,70000
2483,1929,Sneakers Gucci,48000
2484,291,TShirt Puma,12000
2485,1981,TShirt Zara,13000
2486,263,Handbag H&M,73000
2487,660,Handbag H&M,68000
2488,59,Jacket Nike,75000
2489,506,Handbag H&M,25000
2490,1674,Hoodie Puma,49000
2491,909,Cap Gucci,48000
2492,836,Handbag Nike,88000
2493,749,Hoodie Adidas,65000
2494,1450,Sneakers Uniqlo,62000
2495,781,Sneakers Zara,27000
2496,1615,Jacket LouisVuitton,31000
2497,1392,Backpack Gucci,81000
2498,200,Handbag Uniqlo,18000
2499,716,Backpack Zara,95000
2500,141,Jacket Zara,60000
2501,442,TShirt Zara,97000
2502,1205,TShirt Adidas,31000
2503,659,Handbag LouisVuitton,17000
2504,493,Sneakers Adidas,53000
2505,1300,Jacket Uniqlo,38000
2506,1329,Jeans Gucci,76000
2507,282,Handbag Gucci,62000
2508,1185,Handbag LouisVuitton,63000
2509,1222,Sneakers Puma,41000
2510,1869,Jeans Nike,71000
2511,1418,Handbag Adidas,27000
2512,1353,Hoodie LouisVuitton,91000
2513,186,Hoodie Puma,86000
2514,1929,Sneakers Gucci,97000
2515,188,Backpack Zara,49000
2516,1093,Hoodie Puma,46000
2517,1223,Jacket Nike,83000
2518,1686,Hoodie Uniqlo,56000
2519,503,Handbag Gucci,27000
2520,1703,Jacket Puma,90000
2521,903,TShirt H&M,96000
2522,420,TShirt Gucci,74000
2523,1333,Cap LouisVuitton,48000
2524,1325,Sneakers LouisVuitton,57000
2525,593,Jeans Gucci,50000
2526,980,TShirt Puma,21000
2527,621,Sneakers Puma,65000
2528,1850,Jeans LouisVuitton,27000
2529,894,Jeans LouisVuitton,20000
2530,901,Backpack Puma,50000
2531,553,Sneakers Puma,59000
2532,1661,Cap Uniqlo,55000
2533,886,Handbag Nike,75000
2534,858,TShirt Adidas,79000
2535,656,Jacket LouisVuitton,78000
2536,1671,Jacket H&M,12000
2537,739,Handbag Adidas,76000
2538,130,Handbag Gucci,71000
2539,1820,Cap Nike,88000
2540,617,Backpack Zara,35000
2541,1276,Cap Puma,27000
2542,637,TShirt LouisVuitton,55000
2543,1445,Jeans Nike,32000
2544,1426,Jacket Puma,92000
2545,1706,Hoodie H&M,67000
2546,605,Hoodie LouisVuitton,92000
2547,1683,Sneakers Gucci,94000
2548,244,Handbag Puma,49000
2549,438,Hoodie Gucci,76000
2550,33,TShirt Nike,85000
2551,1983,TShirt Adidas,87000
2552,1871,Handbag Gucci,24000
2553,1560,Backpack Puma,47000
2554,1451,Sneakers Uniqlo,60000
2555,417,TShirt Gucci,88000
2556,1827,Backpack Nike,54000
2557,905,Hoodie H&M,54000
2558,666,Sneakers Gucci,88000
2559,1554,Hoodie Uniqlo,63000
2560,177,TShirt Zara,44000
2561,560,TShirt Uniqlo,60000
2562,1279,Jacket H&M,73000
2563,698,Jeans Adidas,92000
2564,1722,Hoodie Zara,85000
2565,759,Hoodie H&M,59000
2566,91,Jeans Puma,15000
2567,66,Jacket Adidas,41000
2568,1390,TShirt LouisVuitton,71000
2569,1831,Backpack LouisVuitton,13000
2570,271,TShirt Puma,16000
2571,227,Sneakers Puma,98000
2572,1757,Cap Adidas,14000
2573,1430,TShirt Zara,28000
2574,1850,Handbag Nike,88000
2575,644,Jacket Adidas,17000
2576,1448,Cap LouisVuitton,48000
2577,1215,Backpack H&M,86000
2578,813,Hoodie Adidas,44000
2579,350,Hoodie Puma,20000
2580,1055,Jeans Uniqlo,66000
2581,1178,TShirt Adidas,44000
2582,1577,Cap Gucci,50000
2583,1147,Cap Nike,99000
2584,452,Jeans Nike,20000
2585,206,TShirt Zara,73000
2586,1134,Handbag Puma,93000
2587,977,Jacket Uniqlo,80000
2588,70,Cap Puma,58000
2589,805,Hoodie Nike,24000
2590,1244,Jeans Nike,24000
2591,651,Handbag LouisVuitton,76000
2592,1973,Handbag Gucci,63000
2593,1303,Cap LouisVuitton,27000
2594,661,TShirt Uniqlo,34000
2595,1264,Jeans LouisVuitton,13000
2596,164,Hoodie Nike,57000
2597,1181,Sneakers LouisVuitton,36000
2598,1465,Hoodie Adidas,75000
2599,24,Handbag LouisVuitton,22000
2600,1777,TShirt Uniqlo,67000
2601,447,Hoodie Adidas,16000
2602,968,Sneakers Zara,24000
2603,1533,Handbag Uniqlo,51000
2604,1741,Sneakers Nike,85000
2605,37,Cap Zara,72000
2606,1810,Handbag Puma,37000
2607,647,Handbag Uniqlo,53000
2608,1178,Hoodie Nike,18000
2609,936,Sneakers Gucci,70000
2610,329,Jacket Zara,19000
2611,1198,Cap Zara,45000
2612,887,Cap Gucci,92000
2613,817,Jacket Gucci,58000
2614,957,Jeans LouisVuitton,32000
2615,523,Backpack Adidas,36000
2616,1925,Backpack Adidas,79000
2617,1720,Jacket Puma,16000
2618,557,Handbag Nike,28000
2619,1799,Hoodie Uniqlo,39000
2620,1476,Hoodie Puma,26000
2621,1158,Backpack Puma,55000
2622,492,Backpack Uniqlo,89000
2623,409,Handbag LouisVuitton,89000
2624,1494,Cap Puma,60000
2625,1875,Handbag Nike,34000
2626,1352,Hoodie Uniqlo,92000
2627,1578,TShirt Uniqlo,29000
2628,1098,Jacket LouisVuitton,72000
2629,1175,Cap Zara,31000
2630,1251,Hoodie Puma,70000
2631,163,Jeans LouisVuitton,10000
2632,1424,Backpack Nike,29000
2633,43,Backpack LouisVuitton,36000
2634,1502,Handbag LouisVuitton,66000
2635,1405,Jacket Adidas,32000
2636,1627,Backpack Gucci,70000
2637,1512,Jeans LouisVuitton,44000
2638,264,Sneakers Uniqlo,15000
2639,1359,Sneakers LouisVuitton,46000
2640,777,Hoodie Uniqlo,41000
2641,1718,Jeans Gucci,58000
2642,1954,Jeans LouisVuitton,70000
2643,115,TShirt Zara,84000
2644,1483,Backpack Puma,16000
2645,1070,Sneakers Nike,81000
2646,221,Handbag H&M,96000
2647,448,TShirt Uniqlo,19000
2648,403,Handbag Uniqlo,85000
2649,1351,Jeans LouisVuitton,72000
2650,921,Jacket Uniqlo,70000
2651,848,Jacket Nike,41000
2652,1024,Sneakers LouisVuitton,25000
2653,1787,Handbag LouisVuitton,38000
2654,1559,Hoodie Puma,65000
2655,203,Handbag Gucci,99000
2656,1859,Handbag Nike,68000
2657,1139,Hoodie LouisVuitton,97000
2658,615,Jeans Gucci,70000
2659,1865,Jeans LouisVuitton,65000
2660,1836,Backpack H&M,10000
2661,1589,Jeans Puma,95000
2662,1770,Handbag LouisVuitton,14000
2663,771,Backpack Uniqlo,19000
2664,780,Hoodie Adidas,63000
2665,172,Sneakers Puma,38000
2666,368,Backpack Puma,41000
2667,1297,Handbag Gucci,62000
2668,1188,Handbag Nike,30000
2669,1072,TShirt Zara,32000
2670,26,Backpack H&M,93000
2671,1580,Jacket LouisVuitton,85000
2672,1140,Handbag Adidas,60000
2673,600,Backpack H&M,41000
2674,440,TShirt H&M,11000
2675,1084,Hoodie Uniqlo,37000
2676,1660,Cap H&M,64000
2677,1310,Jeans Nike,70000
2678,1866,Cap Nike,91000
2679,170,Handbag Nike,49000
2680,77,Sneakers Zara,89000
2681,1227,Hoodie Adidas,14000
2682,930,Jacket Uniqlo,92000
2683,1198,Jacket Puma,73000
2684,1224,Hoodie Zara,76000
2685,229,Hoodie Uniqlo,11000
2686,1423,Backpack Puma,45000
2687,98,Cap Nike,76000
2688,204,Jeans Puma,89000
2689,1175,Sneakers Nike,85000
2690,659,Backpack Zara,79000
2691,700,Cap Uniqlo,26000
2692,635,TShirt Uniqlo,22000
2693,1960,Handbag Puma,89000
2694,189,TShirt Zara,62000
2695,1062,Handbag Puma,90000
2696,485,Jacket Puma,45000
2697,1458,Jacket Zara,82000
2698,1855,Sneakers Gucci,81000
2699,1321,Jeans Uniqlo,84000
2700,554,Handbag Gucci,97000
2701,1724,Backpack Adidas,21000
2702,24,Cap Gucci,62000
2703,701,Jacket Adidas,49000
2704,1644,Cap Puma,26000
2705,1679,Handbag Puma,84000
2706,1178,Hoodie Puma,19000
2707,1049,Sneakers H&M,61000
2708,1049,Hoodie H&M,89000
2709,1924,TShirt Zara,81000
2710,228,Jeans Zara,82000
2711,120,TShirt Adidas,57000
2712,1796,TShirt Gucci,41000
2713,1570,Jacket Uniqlo,70000
2714,1127,Hoodie Puma,22000
2715,481,Cap Zara,19000
2716,1404,Jeans Zara,68000
2717,1412,Cap Gucci,96000
2718,1220,Cap Puma,95000
2719,173,Jeans LouisVuitton,12000
2720,1554,Sneakers Nike,28000
2721,608,Handbag Gucci,42000
2722,1787,TShirt Gucci,40000
2723,1172,Sneakers Uniqlo,37000
2724,439,Cap Adidas,68000
2725,320,Jeans Zara,56000
2726,1805,Backpack Uniqlo,62000
2727,1935,Hoodie H&M,87000
2728,1706,Handbag Adidas,82000
2729,940,TShirt Uniqlo,28000
2730,1082,Jeans Uniqlo,76000
2731,758,Sneakers Adidas,43000
2732,1245,Sneakers Gucci,24000
2733,301,Jeans Gucci,73000
2734,1747,TShirt LouisVuitton,97000
2735,386,Handbag Adidas,51000
2736,480,Hoodie Puma,64000
2737,1562,Sneakers Adidas,24000
2738,648,Handbag H&M,82000
2739,427,Jeans LouisVuitton,11000
2740,1139,Hoodie Puma,75000
2741,333,Handbag Zara,39000
2742,762,Jeans Zara,98000
2743,1371,Cap LouisVuitton,76000
2744,1863,Hoodie H&M,74000
2745,1215,Sneakers Uniqlo,70000
2746,1641,Jacket LouisVuitton,13000
2747,456,Backpack Uniqlo,88000
2748,861,Hoodie Nike,90000
2749,759,TShirt H&M,58000
2750,229,Jeans H&M,63000
2751,1276,Handbag Uniqlo,20000
2752,677,Sneakers Gucci,83000
2753,1006,TShirt Puma,95000
2754,976,Hoodie Gucci,86000
2755,1504,Hoodie Nike,50000
2756,159,Handbag LouisVuitton,21000
2757,1468,TShirt Zara,29000
2758,1786,Sneakers Nike,19000
2759,1644,Sneakers Adidas,97000
2760,940,Backpack Uniqlo,16000
2761,107,Backpack Gucci,19000
2762,1154,TShirt Gucci,93000
2763,1975,Sneakers Gucci,14000
2764,1564,Cap LouisVuitton,11000
2765,210,Sneakers Uniqlo,93000
2766,171,TShirt Uniqlo,16000
2767,1676,Sneakers Puma,45000
2768,1345,Sneakers Nike,79000
2769,698,Hoodie Gucci,46000
2770,1699,Sneakers Gucci,88000
2771,322,Hoodie Puma,66000
2772,553,Handbag Nike,85000
2773,1756,Backpack Adidas,84000
